Date,High,Low,Open,Close,Volume,Adj Close
2018-07-02,140.22000122070312,138.1999969482422,138.27999877929688,139.86000061035156,3405400.0,135.05152893066406
2018-07-03,140.94000244140625,139.3699951171875,140.64999389648438,139.57000732421875,1963200.0,134.77149963378906
2018-07-05,141.42999267578125,139.92999267578125,140.47999572753906,141.42999267578125,3744700.0,136.5675506591797
2018-07-06,142.94000244140625,141.1699981689453,141.52999877929688,142.47999572753906,2849000.0,137.58145141601562
2018-07-09,144.72000122070312,142.47000122070312,142.58999633789062,144.38999938964844,3904700.0,139.42578125
2018-07-10,145.58999633789062,144.25999450683594,144.50999450683594,144.7100067138672,3777000.0,139.7347869873047
2018-07-11,146.19000244140625,144.0,144.0,144.94000244140625,3526600.0,139.95687866210938
2018-07-12,146.8300018310547,145.74000549316406,145.85000610351562,146.4499969482422,3119500.0,141.4149627685547
2018-07-13,146.97999572753906,145.8000030517578,146.4499969482422,145.89999389648438,3062600.0,140.8838653564453
2018-07-16,145.7899932861328,144.2100067138672,145.6699981689453,145.4600067138672,3468800.0,140.45899963378906
2018-07-17,145.0,143.33999633789062,144.75,143.49000549316406,5096700.0,138.5567169189453
2018-07-18,144.8000030517578,142.74000549316406,143.50999450683594,144.52000427246094,6935300.0,139.5513153076172
2018-07-19,150.5399932861328,147.25,147.85000610351562,149.24000549316406,14655800.0,144.10903930664062
2018-07-20,148.86000061035156,146.25999450683594,148.5800018310547,146.35000610351562,6414600.0,141.3184051513672
2018-07-23,146.6999969482422,145.00999450683594,146.35000610351562,145.6999969482422,3897900.0,140.69073486328125
2018-07-24,147.0399932861328,145.9199981689453,146.6999969482422,146.3800048828125,3891600.0,141.3473663330078
2018-07-25,146.64999389648438,145.5,146.00999450683594,146.6199951171875,3630900.0,141.5791015625
2018-07-26,149.27000427246094,146.6300048828125,147.42999267578125,146.7100067138672,4778000.0,141.66603088378906
2018-07-27,147.13999938964844,144.66000366210938,146.88999938964844,145.14999389648438,3749300.0,140.15965270996094
2018-07-30,146.24000549316406,144.69000244140625,144.8000030517578,145.49000549316406,3608200.0,140.48797607421875
2018-07-31,145.8000030517578,144.16000366210938,145.74000549316406,144.92999267578125,5474200.0,139.9472198486328
2018-08-01,145.19000244140625,143.33999633789062,144.75999450683594,143.5,3388400.0,138.56639099121094
2018-08-02,143.36000061035156,142.3300018310547,142.86000061035156,142.9600067138672,3841400.0,138.04495239257812
2018-08-03,147.9199981689453,143.0,143.24000549316406,147.6999969482422,8053600.0,142.6219940185547
2018-08-06,147.1999969482422,145.57000732421875,146.9499969482422,146.02999877929688,3913700.0,141.0093994140625
2018-08-07,147.63999938964844,146.35000610351562,146.64999389648438,147.00999450683594,3508800.0,141.95571899414062
2018-08-08,147.42999267578125,146.24000549316406,147.3300018310547,146.88999938964844,3581100.0,141.83982849121094
2018-08-09,145.94000244140625,144.72999572753906,145.52999877929688,144.77000427246094,3093500.0,141.30300903320312
2018-08-10,145.07000732421875,143.8800048828125,144.5,144.47999572753906,3003100.0,141.0199432373047
2018-08-13,144.3000030517578,142.52999877929688,144.14999389648438,142.7100067138672,2858500.0,139.29234313964844
2018-08-14,143.82000732421875,142.92999267578125,143.0,143.36000061035156,2860000.0,139.92677307128906
2018-08-15,144.0,142.0,142.5500030517578,143.91000366210938,4241500.0,140.46359252929688
2018-08-16,145.67999267578125,144.3699951171875,144.3699951171875,145.33999633789062,5250700.0,141.85934448242188
2018-08-17,146.38999938964844,144.69000244140625,144.7899932861328,146.05999755859375,2678600.0,142.56211853027344
2018-08-20,147.16000366210938,146.14999389648438,146.3699951171875,146.50999450683594,2499700.0,143.00132751464844
2018-08-21,147.1199951171875,145.88999938964844,147.0,145.97000122070312,3106900.0,142.47427368164062
2018-08-22,146.16000366210938,145.19000244140625,146.00999450683594,145.24000549316406,2389000.0,141.7617645263672
2018-08-23,145.52000427246094,144.75,145.0399932861328,145.3699951171875,2220400.0,141.8886260986328
2018-08-24,146.08999633789062,144.8699951171875,145.4600067138672,146.0399932861328,2776600.0,142.54258728027344
2018-08-27,147.6199951171875,146.52000427246094,146.94000244140625,146.69000244140625,3491600.0,143.17701721191406
2018-08-28,146.99000549316406,146.19000244140625,146.9499969482422,146.58999633789062,2455300.0,143.0794219970703
2018-08-29,147.92999267578125,146.60000610351562,146.8699951171875,147.5399932861328,3153800.0,144.0066680908203
2018-08-30,147.3000030517578,145.25,147.02999877929688,145.92999267578125,3340400.0,142.4352264404297
2018-08-31,146.77999877929688,145.5399932861328,145.72000122070312,146.47999572753906,3488500.0,142.9720458984375
2018-09-04,146.19000244140625,144.80999755859375,145.97999572753906,145.67999267578125,3326200.0,142.19119262695312
2018-09-05,146.75,145.0500030517578,145.19000244140625,146.66000366210938,3126500.0,143.1477508544922
2018-09-06,147.66000366210938,145.5399932861328,146.8800048828125,146.38999938964844,4248800.0,142.88421630859375
2018-09-07,146.5,145.1199951171875,145.94000244140625,145.4499969482422,4693100.0,141.9667205810547
2018-09-10,147.3000030517578,145.55999755859375,146.60000610351562,145.64999389648438,3618300.0,142.16192626953125
2018-09-11,146.99000549316406,145.25,146.0,146.49000549316406,3374700.0,142.9818115234375
2018-09-12,147.97999572753906,146.02999877929688,146.3699951171875,146.57000732421875,4506700.0,143.05990600585938
2018-09-13,149.0,147.1199951171875,147.35000610351562,148.9499969482422,5346500.0,145.3828887939453
2018-09-14,149.3000030517578,147.77999877929688,148.85000610351562,148.3300018310547,3452100.0,144.77774047851562
2018-09-17,149.07000732421875,147.77000427246094,148.44000244140625,147.94000244140625,3551900.0,144.3970947265625
2018-09-18,148.99000549316406,147.47000122070312,147.75999450683594,148.55999755859375,3629400.0,145.0022430419922
2018-09-19,149.9600067138672,148.22999572753906,148.6300048828125,149.05999755859375,4246200.0,145.49026489257812
2018-09-20,151.3800048828125,149.44000244140625,149.5800018310547,151.14999389648438,5952200.0,147.53021240234375
2018-09-21,152.60000610351562,150.74000549316406,151.47999572753906,151.35000610351562,19947500.0,147.72543334960938
2018-09-24,151.1999969482422,149.4600067138672,151.10000610351562,150.02999877929688,4265000.0,146.43702697753906
2018-09-25,150.41000366210938,148.36000061035156,149.91000366210938,148.91000366210938,4397500.0,145.3438720703125
2018-09-26,153.35000610351562,151.33999633789062,152.39999389648438,151.61000061035156,7401900.0,147.9792022705078
2018-09-27,152.38999938964844,151.16000366210938,152.00999450683594,151.5,3477600.0,147.87184143066406
2018-09-28,151.6300048828125,150.7899932861328,151.16000366210938,151.2100067138672,3305800.0,147.5887908935547
2018-10-01,153.4199981689453,151.7100067138672,151.7100067138672,153.0,3757400.0,149.33590698242188
2018-10-02,153.83999633789062,152.5,152.99000549316406,153.75,3029900.0,150.0679473876953
2018-10-03,154.36000061035156,152.8000030517578,154.0,153.22000122070312,3315300.0,149.55062866210938
2018-10-04,152.8000030517578,150.36000061035156,151.69000244140625,151.30999755859375,4237900.0,147.68637084960938
2018-10-05,151.7899932861328,147.8699951171875,150.89999389648438,149.02999877929688,4602200.0,145.4609832763672
2018-10-08,149.07000732421875,147.17999267578125,148.5,148.38999938964844,3239300.0,144.8363037109375
2018-10-09,148.36000061035156,146.92999267578125,148.0800018310547,147.24000549316406,3642400.0,143.71385192871094
2018-10-10,147.69000244140625,142.5,147.5,142.69000244140625,5547700.0,139.27281188964844
2018-10-11,144.19000244140625,138.77999877929688,142.6199951171875,139.02000427246094,8710500.0,135.69070434570312
2018-10-12,141.5399932861328,139.0800018310547,141.1199951171875,140.85000610351562,6563400.0,137.4768829345703
2018-10-15,142.25999450683594,140.13999938964844,140.3800048828125,141.1300048828125,4965500.0,137.75018310546875
2018-10-16,145.4499969482422,141.5800018310547,142.92999267578125,145.1199951171875,8695500.0,141.6446075439453
2018-10-17,137.14999389648438,133.4199981689453,135.88999938964844,134.0500030517578,19464000.0,130.83973693847656
2018-10-18,133.39999389648438,130.0399932861328,132.72999572753906,130.5500030517578,10011700.0,127.42354583740234
2018-10-19,131.88999938964844,127.95999908447266,130.64999389648438,129.10000610351562,7791600.0,126.0082778930664
2018-10-22,130.44000244140625,128.39999389648438,129.5800018310547,130.02000427246094,5719500.0,126.90624237060547
2018-10-23,131.89999389648438,128.41000366210938,129.02000427246094,131.2100067138672,6463600.0,128.0677490234375
2018-10-24,131.69000244140625,127.0,131.1699981689453,127.20999908447266,5710300.0,124.16353607177734
2018-10-25,127.79000091552734,125.13999938964844,127.25,126.44999694824219,10304300.0,123.42173767089844
2018-10-26,125.77999877929688,123.70999908447266,125.20999908447266,124.79000091552734,8767000.0,121.8014907836914
2018-10-29,123.94999694824219,118.30000305175781,119.33999633789062,119.63999938964844,20450400.0,116.77482604980469
2018-10-30,121.5,115.1500015258789,120.4800033569336,115.4000015258789,21458600.0,112.63636016845703
2018-10-31,116.5,114.08999633789062,116.48999786376953,115.43000030517578,21645000.0,112.66564178466797
2018-11-01,117.0,115.11000061035156,115.5,116.83000183105469,13626700.0,114.03211975097656
2018-11-02,117.75,114.54000091552734,117.51000213623047,115.66999816894531,10592700.0,112.89989471435547
2018-11-05,120.7699966430664,116.0,116.0999984741211,120.05999755859375,9144600.0,117.18476104736328
2018-11-06,123.80999755859375,120.30999755859375,120.69999694824219,123.12000274658203,9597400.0,120.1714859008789
2018-11-07,125.05999755859375,122.33000183105469,123.79000091552734,124.83999633789062,12382700.0,121.85028839111328
2018-11-08,124.4000015258789,122.62999725341797,122.66000366210938,123.37999725341797,10396400.0,121.95902252197266
2018-11-09,124.56999969482422,121.95999908447266,123.61000061035156,123.54000091552734,6961800.0,122.1171875
2018-11-12,123.56999969482422,120.6500015258789,123.5,120.9000015258789,5379100.0,119.5075912475586
2018-11-13,122.25,119.9000015258789,121.19000244140625,120.83999633789062,4084400.0,119.44827270507812
2018-11-14,121.93000030517578,119.7699966430664,121.11000061035156,120.19999694824219,4762300.0,118.8156509399414
2018-11-15,121.44000244140625,119.51000213623047,119.66000366210938,121.44000244140625,5207900.0,120.04137420654297
2018-11-16,121.8499984741211,120.54000091552734,120.88999938964844,121.56999969482422,4076300.0,120.16986846923828
2018-11-19,122.18000030517578,119.7699966430664,121.62999725341797,120.30999755859375,4131200.0,118.92438507080078
2018-11-20,119.48999786376953,116.69999694824219,118.48999786376953,117.19999694824219,6233800.0,115.8501968383789
2018-11-21,119.51000213623047,117.38999938964844,117.61000061035156,118.56999969482422,5335800.0,117.20442199707031
2018-11-23,118.33999633789062,116.91000366210938,118.08999633789062,117.19000244140625,2334700.0,115.84031677246094
2018-11-26,120.25,118.05999755859375,118.37000274658203,119.55999755859375,5011100.0,118.18302154541016
2018-11-27,120.04000091552734,118.37000274658203,118.37999725341797,120.02999877929688,4903800.0,118.6476058959961
2018-11-28,123.08999633789062,120.22000122070312,121.01000213623047,123.0,5104500.0,121.58340454101562
2018-11-29,123.12000274658203,121.4000015258789,122.44000244140625,121.4800033569336,5200100.0,120.0809097290039
2018-11-30,124.69000244140625,121.4800033569336,121.66000366210938,124.2699966430664,7251600.0,122.83877563476562
2018-12-03,126.58999633789062,124.36000061035156,125.66999816894531,125.30999755859375,5846400.0,123.8667984008789
2018-12-04,124.91999816894531,121.33000183105469,124.48999786376953,121.5999984741211,6000700.0,120.19952392578125
2018-12-06,123.91000366210938,119.30000305175781,119.72000122070312,123.91000366210938,6938000.0,122.48292541503906
2018-12-07,124.05000305175781,118.87000274658203,123.9000015258789,119.33999633789062,7019600.0,117.9655532836914
2018-12-10,121.68000030517578,118.5199966430664,119.73999786376953,121.12999725341797,6549500.0,119.73493957519531
2018-12-11,123.80999755859375,120.0,123.25,120.88999938964844,5043100.0,119.4977035522461
2018-12-12,122.87999725341797,121.0,122.51000213623047,121.16000366210938,3560500.0,119.76459503173828
2018-12-13,121.79000091552734,120.16999816894531,121.26000213623047,120.7300033569336,3993600.0,119.33955383300781
2018-12-14,121.11000061035156,119.44000244140625,119.5,119.9000015258789,4554200.0,118.51910400390625
2018-12-17,119.77999877929688,115.06999969482422,119.06999969482422,116.0999984741211,7374500.0,114.76287078857422
2018-12-18,118.2300033569336,116.0199966430664,116.9000015258789,116.6500015258789,6290200.0,115.3065414428711
2018-12-19,120.2699966430664,115.97000122070312,117.1500015258789,116.43000030517578,6979800.0,115.08907318115234
2018-12-20,116.44999694824219,111.69999694824219,115.69999694824219,113.0199966430664,8454400.0,111.71833801269531
2018-12-21,115.27999877929688,110.44000244140625,112.5,110.94000244140625,10386500.0,109.66230010986328
2018-12-24,111.0,107.5,109.9000015258789,107.56999969482422,3821400.0,106.33110809326172
2018-12-26,111.38999938964844,105.94000244140625,108.0,111.38999938964844,6645800.0,110.10711669921875
2018-12-27,113.77999877929688,109.47000122070312,109.98999786376953,113.77999877929688,6045600.0,112.46958923339844
2018-12-28,114.80000305175781,112.5,114.22000122070312,113.02999877929688,5117500.0,111.72822570800781
2018-12-31,114.3499984741211,112.41999816894531,113.33000183105469,113.66999816894531,4982800.0,112.36085510253906
2019-01-02,115.9800033569336,111.69000244140625,112.01000213623047,115.20999908447266,4239900.0,113.88311767578125
